Project ID,Project Name,Voluntary Registry,ARB Project,Scope, Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,Total Credits Issued,Total Credits Retired,Total Credits Remaining,First Year of Project,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Future Years,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Year Unknown,Project Owner ,Offset Project Operator ,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,Voluntary Status,Registry / ARB,ARB Project Detail,ARB ID,Project Listed,Project Registered ,Other Certifications,Project Type,Registry Documents,Project Website,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Notes from Registry,Notes from Berkeley Carbon Trading Project,Date added to database,*ed rows have equations
ACR110,Chicago LFG to Energy,ACR,No,Waste Management,Landfill Methane,,North America,United States,ILLINOIS,Chicago,Biogas Energy Solutions,"62,262",0,"62,262",10,0,0,0,0,0,0,0,0,0,0,"43,632","18,630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ERT,,Completed,ACR,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"62,262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR111,Devon Mizer Pneumatic Retrofit,ACR,No,Industrial Manufacturing,Pneumatic Retrofit,,North America,United States,OKLAHOMA,"Oklahoma, Texas, Wyoming",Devon Energy Group,"5,724",0,"5,724",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"Det Norske Veritas (U.S.A.), Inc.",,Registered,ACR,,,,,"Affordable and Clean Energy;Industry, Innovation and Infrastructure;Climate Action",Industrial Process Emissions,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,724",0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR112,Dolton LFG to Energy,ACR,No,Waste Management,Landfill Methane,,North America,United States,ILLINOIS,Dolton,Biogas Energy Solutions,"159,336","88,809","70,527",10,0,0,0,0,0,0,0,0,0,0,"104,769","54,567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33,422","55,387",0,0,,,,ERT,,Completed,ACR,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"159,336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR113,Greater New Bedford LFG,ACR,No,Waste Management,Landfill Methane,,North America,United States,MASSACHUSETTS,Dartmouth,Commonwealth Resource Management Corporation,"713,162","206,271","506,891",7,0,0,0,0,0,0,0,"117,945","113,158","112,306","119,996","127,178","122,579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,"1,158","2,155","4,377","33,386","4,581","15,971","133,203","7,325",400,500,655,"2,500",0,0,0,0,,,,"First Environment, Inc.",,Completed,ACR,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,"29,269","495,293","124,400","64,200",0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR114,GreenTrees ACRE (Advanced Carbon Restored Ecosystem),ACR,No,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,ARKANSAS,Mississippi Alluvial Valley,C2I LLC,"5,091,586","2,468,247","2,623,339",13,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,007","42,898","16,608","369,621","477,297","182,626","1,054,928","165,976","1,107,890","308,550","1,364,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"2,843",268,"44,780","33,825","100,160","226,398","330,063","381,181","1,139,192","209,534",0,,,,Ruby Canyon Environment,,Registered,ACR,,,,,Clean Water and Sanitation;Climate Action;Life on Land,Forest Carbon,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,www.green-trees.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,007","42,898","16,608","254,496","115,125","659,923",0,"1,054,928","1,273,866",0,"1,672,735",0,,,4/14/21,
ACR115,Lower Mississippi Valley Reforestation,ACR,No,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,LOUISIANA,"National Wildlife Refuges, Managed by USFWS in the Lower Mississippi Valley","Entergy Services, Inc","14,934",399,"14,535",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,,,,"Environmental Services, Inc.",,Registered,ACR,,,,,Clean Water and Sanitation;Climate Action;Life on Land,Forest Carbon,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,934",0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR116,Societe VERAMA Madagascar Afforestation Project,ACR,No,Forestry & Land Use,Afforestation/Reforestation,,Sub Saharan Africa,Madagascar,Antonibe,Masiloka Peninsula,Societe VERAMA,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Inactive,ACR,,,,,Clean Water and Sanitation;Climate Action;Life on Land,Forest Carbon,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR117,Merit Energy Geo-Seq,ACR,No,Carbon Capture & Storage,Carbon Capture & Enhanced Oil Recovery,,North America,United States,WYOMING,LaBarge,Blue Source,"7,308,664","1,169,446","6,139,218",4,0,0,0,0,"991,518","718,342","736,816","1,038,287","964,224","796,699","874,554","817,249","370,975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,"625,000","27,500",0,"38,725",0,0,0,"376,274",0,0,0,0,"40,907","60,842",0,,,,Ruby Canyon Environment,,Completed,ACR,,,,,,Carbon Capture & Storage (CCS),https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,"4,284,036",0,"3,024,628",0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR118,Monell Geo-Seq,ACR,No,Carbon Capture & Storage,Carbon Capture & Enhanced Oil Recovery,,North America,United States,WYOMING,Sweetwater County,Anadarko,"1,748,409","883,500","864,909",8,0,0,0,0,0,0,0,0,"259,387","415,078","364,909","340,713","368,322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"883,500",0,0,,,,ICF International,,Completed,ACR,,,,,,Carbon Capture & Storage (CCS),https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"364,909","340,713","1,042,787",0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR119,North Country LFG,ACR,No,Waste Management,Landfill Methane,,North America,United States,NEW HAMPSHIRE,Bethlehem,Commonwealth Resource Management Corporation,"1,592,397","331,842","1,260,555",2,0,0,"48,826","74,895","114,507","114,478","110,796","121,401","131,433","147,174","172,771","156,075","122,404","108,593","128,923","40,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,687","9,048","76,170","52,000","27,564","5,732","12,565","141,871","1,000",0,0,885,0,"1,320",0,0,0,,,,"First Environment, Inc.",,Completed,ACR,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,"667,510","196,000","256,166","133,882","113,649","115,244","109,946",0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR120,Petrosource Geo-Seq,ACR,No,Carbon Capture & Storage,Carbon Capture & Enhanced Oil Recovery,,North America,United States,TEXAS,Crocket County,Blue Source,"2,181,419","798,319","1,383,100",7,0,0,0,0,0,0,0,"284,527",331,"719,748","523,532","653,281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"172,828","625,491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ruby Canyon Environment,,Completed,ACR,,,,,,Carbon Capture & Storage (CCS),https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,"284,527","892,710","1,004,182",0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR121,Pike's Peak Geo-Seq,ACR,No,Carbon Capture & Storage,Carbon Capture & Enhanced Oil Recovery,,North America,United States,TEXAS,Pecos County,Blue Source,"2,866,515","566,102","2,300,413",8,0,0,0,0,0,0,0,0,"483,336","587,212","781,997","504,139","509,831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"200,000","206,500","155,000",0,0,0,0,"1,000",0,0,0,0,0,0,"3,602",0,,,,Ruby Canyon Environment,,Completed,ACR,,,,,,Carbon Capture & Storage (CCS),https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"2,231,178","635,337",0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR122,Romeoville LFG to Energy,ACR,No,Waste Management,Landfill Methane,,North America,United States,ILLINOIS,Romeoville,Biogas Energy Solutions,"52,496","1,614","50,882",10,0,0,0,0,0,0,0,0,0,0,"35,491","17,005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,614",0,0,0,,,,ERT,,Completed,ACR,,,,,,Landfill Gas Capture & Combustion,https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"52,496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
ACR123,Salt Creek Geo-Seq,ACR,No,Carbon Capture & Storage,Carbon Capture & Enhanced Oil Recovery,,North America,United States,WYOMING,"Salt Creek Field, Natrona Co.",Anadarko,"7,675,073","6,390,607","1,284,466",8,0,0,0,0,0,0,0,0,"1,032,153","1,610,328","736,344","2,057,000","2,239,248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,390,607",0,0,,,,ICF International,,Completed,ACR,,,,,,Carbon Capture & Storage (CCS),https://acr2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,"736,344","2,057,000","4,881,729",0,0,0,0,0,0,0,0,0,0,0,0,,,4/14/21,
